latitude,longitude,status,detected_at,source,copernicus_product_id,validation_status,notes
35.9822853250,30.1404583000,Non Oil spill,2019-12-25T03:58:58Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191225T035858_20191225T035923_019516_024E03_DEFF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.9586781250,29.8167906500,Non Oil spill,2019-12-25T03:58:58Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191225T035948_20191225T040013_019516_024E03_FD65.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.8883518500,33.0207521500,Non Oil spill,2019-12-25T15:48:43Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191225T154933_20191225T154958_030507_037E47_2787.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.1822869500,34.2166978500,Non Oil spill,2019-12-25T15:48:43Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191225T154908_20191225T154933_030507_037E47_44CB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7175848000,32.8862614500,Non Oil spill,2019-12-26T03:51:24Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3877837500,32.3493731500,Non Oil spill,2019-12-26T03:51:24Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191226T035239_20191226T035306_030514_037E7E_1518.SAFE;S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.7577735500,34.4516123000,Non Oil spill,2019-12-26T15:39:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191226T154040_20191226T154105_019538_024EBC_8CA8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6256565500,30.7382170250,Non Oil spill,2019-02-22T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190222T040041_20190222T040106_026037_02E70F_5AD5.SAFE;S1A_IW_GRDH_1SDV_20190222T040016_20190222T040041_026037_02E70F_FF4E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.4100123500,32.2096676500,Non Oil spill,2019-04-06T03:51:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5101145500,32.1976959250,Non Oil spill,2019-04-06T03:51:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE;S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.2095449500,27.3086199000,Non Oil spill,2019-04-27T16:04:50Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190427T160605_20190427T160630_026978_03096D_3B92.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7906015250,33.9850475500,Non Oil spill,2019-04-30T03:51:18Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190430T035118_20190430T035143_027014_030AB6_614C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.1130981000,27.8054857000,Non Oil spill,2019-05-27T16:04:07Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190527T160457_20190527T160522_016432_01EEE6_4F2E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.2900598250,31.3032774500,Non Oil spill,2019-06-16T03:58:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190616T035853_20190616T035918_016716_01F766_7932.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3892478500,28.1673087500,Non Oil spill,2019-06-26T16:04:52Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190626T160607_20190626T160632_027853_032501_C521.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9965791500,31.0706784500,Non Oil spill,2019-07-10T15:48:40Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190710T154955_20190710T155020_028057_032B2E_84B8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0376168000,27.5261038000,Non Oil spill,2019-08-01T16:04:55Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190801T160610_20190801T160635_028378_0334F0_3274.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0486332500,34.8589695250,Non Oil spill,2019-08-23T03:43:05Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190823T034305_20190823T034330_028691_033F57_8F26.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.7215208000,33.6261474000,Non Oil spill,2019-09-09T03:51:25Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190909T035125_20190909T035150_028939_034806_F874.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3636884750,30.4322921000,Non Oil spill,2019-10-01T15:56:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191001T155719_20191001T155744_018284_0226F3_023E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0023180750,29.2879378500,Non Oil spill,2019-10-02T03:58:59Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191002T035949_20191002T040014_018291_022738_5054.SAFE;S1B_IW_GRDH_1SDV_20191002T035924_20191002T035949_018291_022738_4C40.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2894894250,30.6079421500,Non Oil spill,2019-10-13T15:56:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191013T155719_20191013T155744_018459_022C6B_D17C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5098901000,32.4381751500,Non Oil spill,2019-10-14T15:48:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191014T154935_20191014T155000_029457_0359DE_42F0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.4771438000,33.3497540750,Non Oil spill,2019-10-26T15:48:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191026T155000_20191026T155025_029632_035FDD_D78E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8794402750,30.6146284250,Non Oil spill,2019-12-18T15:56:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.2914904250,33.9259453250,Non Oil spill,2019-12-20T15:40:15Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.8818504500,35.6637850500,Non Oil spill,2019-12-22T03:34:16Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191222T033416_20191222T033441_019472_024C83_6FC8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6229603000,30.7554894500,Non Oil spill,2019-01-05T03:59:28Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190105T040043_20190105T040108_025337_02CDDA_FAEC.SAFE;S1A_IW_GRDH_1SDV_20190105T040018_20190105T040043_025337_02CDDA_D60A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6308175250,34.3037635750,Non Oil spill,2019-01-12T15:39:43Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190112T153943_20190112T154008_014463_01AEE6_1C23.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.7609172000,29.3369164500,Non Oil spill,2019-01-15T16:04:05Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190115T160455_20190115T160520_014507_01B052_D146.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.1374054000,28.4401439000,Non Oil spill,2019-01-21T16:04:49Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190121T160604_20190121T160629_025578_02D6AC_EE9B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0580826500,30.0393803750,Non Oil spill,2019-01-29T03:59:27Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190129T035927_20190129T035952_025687_02DA92_5E2B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9965754750,35.4323297250,Non Oil spill,2019-01-30T15:40:07Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190130T154057_20190130T154122_025709_02DB59_C98B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6463628750,34.1731642500,Non Oil spill,2019-02-04T15:48:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190204T154835_20190204T154900_025782_02DE08_1DD3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9864202500,31.8928006250,Non Oil spill,2019-02-05T03:51:16Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190205T035116_20190205T035141_025789_02DE41_13F2.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4985353000,35.5795875000,Non Oil spill,2019-02-07T03:34:54Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190207T033454_20190207T033519_025818_02DF3B_8839.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4583830750,35.6264591500,Non Oil spill,2019-03-26T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190326T034234_20190326T034259_015520_01D15F_A245.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9963801500,33.7622681500,Non Oil spill,2019-04-01T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190401T034257_20190401T034322_026591_02FB4C_C4E9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1143415500,29.1418157500,Non Oil spill,2019-04-05T03:58:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190405T035915_20190405T035940_015666_01D628_E73F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9547233000,35.3065041500,Non Oil spill,2019-04-08T03:34:54Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190408T033519_20190408T033544_026693_02FF08_6E0B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0869739250,35.4123802000,Non Oil spill,2019-04-12T15:40:08Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190412T154123_20190412T154148_026759_03016C_2C5E.SAFE;S1A_IW_GRDH_1SDV_20190412T154058_20190412T154123_026759_03016C_594E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.0679107500,29.4956749000,Non Oil spill,2019-04-23T03:59:28Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190423T040043_20190423T040108_026912_0306F7_63E0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.4798231250,31.1777341500,Non Oil spill,2019-04-23T15:47:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190423T154901_20190423T154926_015936_01DF14_58C2.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.7435082000,29.9456009750,Non Oil spill,2019-05-17T03:59:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190517T040044_20190517T040109_027262_0312E9_A2BD.SAFE;S1A_IW_GRDH_1SDV_20190517T040019_20190517T040044_027262_0312E9_FF6E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7739639750,32.1896140000,Non Oil spill,2019-05-24T03:51:19Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190524T035119_20190524T035144_027364_031625_69C6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0281884500,30.1679351500,Non Oil spill,2019-05-29T03:59:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190529T035929_20190529T035954_027437_031860_5BEE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8286011250,34.4733172500,Non Oil spill,2019-06-05T15:39:45Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190605T154010_20190605T154035_016563_01F2E3_F808.SAFE;S1B_IW_GRDH_1SDV_20190605T153945_20190605T154010_016563_01F2E3_D332.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.2463303000,34.4809213500,Non Oil spill,2019-06-12T03:43:00Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190612T034300_20190612T034325_027641_031EA9_7D1B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9800708000,34.7349246000,Non Oil spill,2019-06-23T15:40:11Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190623T154126_20190623T154151_027809_0323A6_DF6C.SAFE;S1A_IW_GRDH_1SDV_20190623T154101_20190623T154126_027809_0323A6_698E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5981810000,35.6704985000,Non Oil spill,2019-07-07T03:34:13Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190707T033438_20190707T033503_017022_02005E_E3D4.SAFE;S1B_IW_GRDH_1SDV_20190707T033413_20190707T033438_017022_02005E_80F1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.2814943250,35.7874790500,Non Oil spill,2019-07-13T03:34:59Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190713T033459_20190713T033524_028093_032C37_1DCD.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.1706810000,34.1314257500,Non Oil spill,2019-07-18T03:43:03Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190718T034303_20190718T034328_028166_032E76_1ACD.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3179758000,35.7818015250,Non Oil spill,2019-07-19T03:34:13Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190719T033413_20190719T033438_017197_020579_3A54.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.7941647250,35.2370015000,Non Oil spill,2019-07-19T03:34:13Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190719T033438_20190719T033503_017197_020579_4F1B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.1387836500,29.5548149000,Non Oil spill,2019-08-01T16:04:55Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190801T160520_20190801T160545_028378_0334F0_B580.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5313424500,30.0916313750,Non Oil spill,2019-08-03T03:58:56Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190803T035921_20190803T035946_017416_020C16_3D40.SAFE;S1B_IW_GRDH_1SDV_20190803T035856_20190803T035921_017416_020C16_EF88.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2723674250,28.6381191000,Non Oil spill,2019-08-15T03:58:57Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190815T040012_20190815T040036_017591_021171_D62F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1279895000,35.3439811500,Non Oil spill,2019-08-30T03:35:02Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190830T033527_20190830T033552_028793_0342F2_73EE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6531044750,35.5888614250,Non Oil spill,2019-09-04T03:43:05Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190904T034305_20190904T034330_028866_034579_1C4E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6524402000,35.5984704500,Non Oil spill,2019-09-11T03:35:02Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190911T033502_20190911T033527_028968_034906_67B4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.6250439000,35.6576784500,Non Oil spill,2019-09-28T15:31:37Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190928T153252_20190928T153317_018240_022588_44A9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.1174702500,29.0507042750,Non Oil spill,2019-10-06T16:04:14Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191006T160439_20191006T160504_018357_02294F_B5A9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5450056750,35.0641819750,Non Oil spill,2019-10-16T03:42:27Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191016T034252_20191016T034317_018495_022D96_AE2A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8406631250,34.8521044750,Non Oil spill,2019-10-21T15:40:16Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191021T154106_20191021T154131_029559_035D56_48DB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3781641000,32.9137611000,Non Oil spill,2019-10-27T03:51:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191027T035151_20191027T035216_029639_036018_ED9F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.8495318000,35.2940121500,Non Oil spill,2019-10-29T03:34:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191029T033523_20191029T033548_029668_036124_3258.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.9827604750,35.5473363000,Non Oil spill,2019-11-03T03:43:07Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191103T034307_20191103T034332_029741_0363B0_31DA.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6641769750,35.8202887000,Non Oil spill,2019-11-03T03:43:07Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191103T034332_20191103T034357_029741_0363B0_BB8A.SAFE;S1A_IW_GRDH_1SDV_20191103T034307_20191103T034332_029741_0363B0_31DA.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.1570597500,35.3471110000,Non Oil spill,2019-11-04T03:34:17Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191104T033442_20191104T033507_018772_02361B_B144.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2607552750,35.3956289000,Non Oil spill,2019-11-16T03:34:17Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191116T033442_20191116T033507_018947_023BCF_7A99.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.5006159750,35.6950213250,Non Oil spill,2019-11-16T03:34:17Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191116T033417_20191116T033442_018947_023BCF_D85D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.1669470500,35.6882282750,Non Oil spill,2019-11-21T15:32:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191121T153319_20191121T153344_030011_036D0E_A76F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.8487506750,35.6808120500,Non Oil spill,2019-11-28T03:34:17Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191128T033417_20191128T033442_019122_024166_7868.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5392826000,32.4553002000,Non Oil spill,2019-12-02T03:51:25Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191202T035150_20191202T035215_030164_03726A_5983.SAFE;S1A_IW_GRDH_1SDV_20191202T035125_20191202T035150_030164_03726A_F802.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.0925931000,29.4813145000,Non Oil spill,2019-12-13T03:58:58Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191213T040013_20191213T040037_019341_024871_6016.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.4655219000,35.1327525250,Non Oil spill,2019-12-16T03:35:02Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191216T033527_20191216T033552_030368_037971_A81F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6068770250,35.1965197500,Non Oil spill,2019-12-20T15:40:15Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6109421500,35.8806013250,Non Oil spill,2019-12-22T03:34:16Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191222T033441_20191222T033506_019472_024C83_324E.SAFE;S1B_IW_GRDH_1SDV_20191222T033416_20191222T033441_019472_024C83_6FC8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
30.9883588250,29.0074477500,Non Oil spill,2019-12-23T16:04:56Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191223T160521_20191223T160546_030478_037D4D_5BF3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6585251000,28.0408150500,Non Oil spill,2019-12-23T16:04:56Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191223T160611_20191223T160636_030478_037D4D_ED2F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3775653250,33.6969831000,Non Oil spill,2019-12-31T15:47:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191231T154818_20191231T154843_019611_025103_9D8D.SAFE;S1B_IW_GRDH_1SDV_20191231T154753_20191231T154818_019611_025103_D6A6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.7151415000,31.2008812750,Non Oil spill,2019-01-23T03:58:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190123T035940_20190123T040005_014616_01B3CB_32E6.SAFE;S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5111454000,29.4625890000,Non Oil spill,2019-02-20T16:04:04Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190220T160454_20190220T160519_015032_01C169_7DBC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9900596750,29.5721989000,Non Oil spill,2019-02-20T16:04:04Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190220T160519_20190220T160544_015032_01C169_37F7.SAFE;S1B_IW_GRDH_1SDV_20190220T160454_20190220T160519_015032_01C169_7DBC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9705059500,29.7418257000,Non Oil spill,2019-02-21T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190221T155752_20190221T155817_026030_02E6CF_6EBE.SAFE;S1A_IW_GRDH_1SDV_20190221T155727_20190221T155752_026030_02E6CF_E2B0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5292099000,28.6323711500,Non Oil spill,2019-04-05T03:58:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190405T040005_20190405T040029_015666_01D628_7546.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0926763500,31.0459952250,Non Oil spill,2019-04-05T15:48:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190405T154951_20190405T155016_026657_02FDC3_09ED.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.6965723750,31.8443115750,Non Oil spill,2019-04-12T03:50:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190412T035130_20190412T035155_015768_01D985_E914.SAFE;S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2684378250,31.8656391500,Non Oil spill,2019-04-28T15:56:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190428T155711_20190428T155736_016009_01E183_B373.SAFE;S1B_IW_GRDH_1SDV_20190428T155642_20190428T155711_016009_01E183_AEED.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.3082561500,32.9873720750,Non Oil spill,2019-05-11T15:48:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190511T154927_20190511T154952_027182_031070_998B.SAFE;S1A_IW_GRDH_1SDV_20190511T154902_20190511T154927_027182_031070_D831.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5027364500,29.6391404250,Non Oil spill,2019-05-15T16:04:06Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190515T160456_20190515T160521_016257_01E988_F53E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0307586000,31.0147991750,Non Oil spill,2019-05-17T03:59:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190517T035929_20190517T035954_027262_0312E9_2AEB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2556210250,29.6967934500,Non Oil spill,2019-05-29T03:59:29Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE;S1A_IW_GRDH_1SDV_20190529T035954_20190529T040019_027437_031860_E8F6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.3580654500,29.9011961500,Non Oil spill,2019-06-10T03:59:30Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190610T035930_20190610T035955_027612_031DBE_CF47.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0535162000,33.8238792500,Non Oil spill,2019-06-11T15:40:10Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190611T154100_20190611T154125_027634_031E6E_FE68.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.9437746500,35.6992155500,Non Oil spill,2019-07-01T03:34:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190701T033458_20190701T033523_027918_0326E9_C8FD.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4050475500,29.1669321750,Non Oil spill,2019-07-16T03:59:32Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190716T040047_20190716T040112_028137_032D90_BD5F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
36.0237572250,32.4361185500,Non Oil spill,2019-07-22T15:48:41Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190722T154956_20190722T155021_028232_033073_31CC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
35.7300880000,35.5705951000,Non Oil spill,2019-07-30T15:31:33Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190730T153248_20190730T153313_017365_020A74_DD3A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5461636000,35.0946764500,Non Oil spill,2019-08-11T03:43:04Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190811T034329_20190811T034354_028516_03394F_7B91.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
